phase(VF("/net021")) X,phase(VF("/net021")) Y
229086.7652767734,-1.07372799036446
234422.8815319882,-1.098733300372336
239883.2919019449,-1.124320699404403
245470.8915684988,-1.15050372031994
251188.6431509537,-1.177296209418255
257039.5782768819,-1.204712333555974
263026.7991895336,-1.232766587407449
269153.4803926869,-1.261473801079986
275422.8703338119,-1.290849147638162
281838.2931264405,-1.320908151059264
288403.1503126556,-1.351666694073499
295120.9226666334,-1.383141026415124
301995.1720401964,-1.415347773142317
309029.5432513537,-1.448303943138849
316227.7660168324,-1.482026937779776
323593.6569296226,-1.516534559899754
331131.1214825853,-1.551845022830084
338844.1561391967,-1.587976959553052
346736.8504525256,-1.624949432340389
354813.3892335693,-1.662781942273326
363078.054770095,-1.70149443911889
371535.229097166,-1.741107331430057
380189.3963205545,-1.781641496816047
389045.1449942738,-1.823118292318995
398107.1705534903,-1.865559565181996
407380.2778041056,-1.908987663745296
416869.3834703281,-1.95342544852958
426579.5188015852,-1.998896303563197
436515.8322401583,-2.045424147984608
446683.5921509552,-2.093033447793956
457088.1896148669,-2.14174922787174
467735.1412871899,-2.19159708414634
478630.0923226299,-2.242603196140751
489778.8193684375,-2.294794339651538
501187.2336272634,-2.348197899657356
512861.3839913558,-2.402841883447024
524807.4602497633,-2.458754934059572
537031.7963702432,-2.515966343903732
549540.8738576148,-2.574506068559145
562341.3251903391,-2.634404740967203
575439.9373371467,-2.695693685638606
588843.6553555785,-2.758404933337662
602559.586074347,-2.822571235699493
616595.0018614712,-2.888226080449826
630957.344480182,-2.955403706465246
645654.2290346441,-3.024139119259847
660693.4480075843,-3.094468106751796
676082.9753919698,-3.166427255018692
691830.9709189242,-3.240053964477623
707945.7843841253,-3.315386466115989
724435.9600749771,-3.392463837998497
741310.2413009043,-3.47132602198088
758577.5750291703,-3.552013840256405
776247.1166286779,-3.634569012834501
794328.2347242674,-3.719034174258888
812830.5161640848,-3.805452890983557
831763.7711026561,-3.893869678943347
851138.0382023612,-3.984330020889183
870963.5899560649,-4.076880384002961
891250.9381337294,-4.171568237593172
912010.8393558932,-4.268442070735124
933254.3007969741,-4.367551410104439
954992.5860214186,-4.468946837499933
977237.2209557928,-4.572680007650077
999999.9999999817,-4.678803665973478
1023292.992280735,-4.787371665683896
1047128.54805088,-4.898438985520373
1071519.305237587,-5.01206174683893
1096478.196143165,-5.1282972306768
1122018.454301943,-5.247203894252472
1148153.621496861,-5.368841387547873
1174897.554939508,-5.493270569446257
1202264.43461739,-5.6205535229103
1230268.770812358,-5.750753570722249
1258925.411794143,-5.883935289486033
1288249.55169311,-6.020164524065203
1318256.738556382,-6.159508400168516
1348962.882591628,-6.302035337630786
1380384.264602859,-6.447815061219005
1412537.544622727,-6.596918611813355
1445439.7707459,-6.74941835541903
1479108.388168179,-6.905387992007117
1513561.248436179,-7.064902562183099
1548816.618912452,-7.228038453183924
1584893.192461083,-7.394873402578526
1621810.097358899,-7.565486501124556
1659586.907437529,-7.739958192912345
1698243.652461712,-7.918370274406888
1737800.828749342,-8.100805890317982
1778279.410038889,-8.287349528421734
1819700.858609949,-8.478087010750622
1862087.136662832,-8.673105482510762
1905460.717963211,-8.872493397989277
1949844.599758008,-9.076340504178491
1995262.314968841,-9.284737818998961
2041737.94466949,-9.497777608633395
2089296.130853999,-9.715553358637649
2137962.089502191,-9.938159742281544
2187761.62394951,-10.16569258453315
2238721.138568296,-10.39824882054918
2290867.652767729,-10.63592644991689
2344228.815319877,-10.87882448559432
2398832.919019444,-11.12704289706214
2454708.915684983,-11.38068254738283
2511886.431509531,-11.6398451248501
2570395.782768813,-11.90463306687955
2630267.99189533,-12.1751494785231
2691534.803926863,-12.4514980416902
2754228.703338112,-12.73378291871553
2818382.931264398,-13.02210864632126
2884031.503126549,-13.31658002237818
2951209.226666328,-13.61730198332774
3019951.720401957,-13.92437947164672
3090295.432513529,-14.23791729616525
3162277.660168317,-14.55801997932095
3235936.569296218,-14.88479159763734
3311311.214825845,-15.21833560819661
3388441.561391958,-15.55875466734724
3467368.504525247,-15.9061504358772
3548133.892335684,-16.26062337422524
3630780.547700941,-16.62227252570037
3715352.290971651,-16.99119528744423
3801893.963205536,-17.36748716980518
3890451.449942728,-17.75124154409459
3981071.705534893,-18.14254937650455
4073802.778041046,-18.54149895268122
4168693.83470327,-18.94817558798411
4265795.188015841,-19.36266132698683
4365158.322401572,-19.78503463185475
4466835.921509542,-20.21537005871816
4570881.896148658,-20.65373792418796
4677351.412871888,-21.10020396174799
4786300.923226287,-21.55482896892925
4897788.193684363,-22.01766844600773
5011872.336272622,-22.48877222692262
5128613.839913545,-22.96818410610145
5248074.60249762,-23.45594145644158
5370317.963702418,-23.95207484886691
5495408.738576134,-24.45660766598069
5623413.251903377,-24.96955571790769
5754399.373371452,-25.49092685958924
5888436.55355577,-26.02072061318381
6025595.860743455,-26.55892779561604
6165950.018614695,-27.10553015451235
6309573.444801803,-27.66050002015657
6456542.290346422,-28.22379996498301
6606934.480075824,-28.79538248630709
6760829.753919679,-29.37518970569068
6918309.709189222,-29.96315309424714
7079457.843841233,-30.55919321999163
7244359.600749752,-31.16321953200846
7413102.413009022,-31.77513016911178
7585775.750291681,-32.39481181057969
7762471.166286756,-33.02213956340081
7943282.34724265,-33.65697689238382
8128305.161640823,-34.29917559330293
8317637.711026536,-34.9485758162574
8511380.382023586,-35.60500613633212
8709635.899560623,-36.26828367813134
8912509.381337266,-36.93821429316957
9120108.393558905,-37.61459279319671
9332543.007969713,-38.29720323843422
9549925.860214157,-38.98581928509893
9772372.2095579,-39.68020458848422
9999999.999999788,-40.38011326328999
10232929.92280732,-41.08529039932343
10471285.48050877,-41.79547263346281
10715193.05237583,-42.5103887726159
10964781.96143162,-43.22976046884165
11220184.54301939,-43.95330293847327
11481536.21496858,-44.68072572990094
11748975.54939504,-45.41173352678449
12022644.34617387,-46.14602698939769
12302687.70812355,-46.88330362774879
12589254.1179414,-47.62325869521917
12882495.51693106,-48.3655861088338
13182567.38556379,-49.10997938001969
13489628.82591625,-49.8561325545828
13803842.64602855,-50.60374115614316
14125375.44622724,-51.35250312590898
14454397.70745896,-52.10211975278168
14791083.88168175,-52.85229658885962
15135612.48436175,-53.6027443433371
15488166.18912448,-54.35317975199068
15848931.92461079,-55.10332641329411
16218100.97358895,-55.8529155887857
16595869.07437524,-56.60168696347603
16982436.52461707,-57.34938936347116
17378008.28749337,-58.09578142253753
17782794.10038884,-58.84063219979002
18197008.58609944,-59.58372174477241
18620871.36662827,-60.32484160659262
19054607.17963205,-61.06379528708838
19498445.99758003,-61.8003986376064
19952623.14968836,-62.53448019620759
20417379.44669485,-63.26588147029281
20892961.30853994,-63.99445716108831
21379620.89502185,-64.72007533237527
21877616.23949505,-65.4426175262267
22387211.3856829,-66.16197882495133
22908676.52767723,-66.87806786423498
23442288.1531987,-67.59080679695238
23988329.19019438,-68.30013121260002
24547089.15684976,-69.00599001398804
25118864.31509525,-69.70834525322852
25703957.82768807,-70.40717193280099
26302679.91895324,-71.10245777101881
26915348.03926856,-71.79420293701646
27542287.03338105,-72.48241975981735
28183829.31264391,-73.16713241044727
28840315.03126542,-73.84837656297286
29512092.2666632,-74.52619903625607
30199517.20401949,-75.20065742054713
30902954.32513522,-75.87181968900057
31622776.60168309,-76.53976379678008
32359365.6929621,-77.20457727293793
33113112.14825837,-77.86635680488466
33884415.6139195,-78.52520781468556
34673685.04525239,-79.18124403582075
35481338.92335676,-79.83458708421887
36307805.47700933,-80.48536603148408
37153522.90971643,-81.13371697560541
38018939.63205528,-81.77978261503283
38904514.49942719,-82.42371182419249
39810717.05534884,-83.06565923225152
40738027.78041036,-83.70578480399767
41686938.34703261,-84.3442534263241
42657951.88015831,-84.98123449718094
43651583.22401562,-85.61690151909085
44668359.21509531,-86.25143169729866
45708818.96148648,-86.88500553969095
46773514.12871877,-87.51780646459568
47863009.23226276,-88.15002040789039
